study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	12.0	hr	4.68799001544809	NA	NA	NA	7.14360347620961	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	24.0	hr	17.6357680374803	NA	NA	NA	4.0182792972234	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	48.0	hr	20.8727144164728	NA	NA	NA	3.4601832850673	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	72.0	hr	18.8635747678611	NA	NA	NA	3.0137094729175	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	96.0	hr	16.6311982131745	NA	NA	NA	1.5626658364619	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	12.0	hr	18.0822493435677	NA	NA	NA	8.483024912659	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	24.0	hr	27.5698440805326	NA	NA	NA	7.3668403822845	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	48.0	hr	31.3648789777435	NA	NA	NA	6.4738927579849	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	72.0	hr	28.5744139048384	NA	NA	NA	6.9203665701348	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	96.0	hr	25.5607044319209	NA	NA	NA	6.5855074640536	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	168.0	hr	15.9614874949497	NA	NA	NA	4.353130909367	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	12.0	hr	28.1637735465883	NA	NA	NA	16.6253096052825	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	24.0	hr	42.9280424616286	NA	NA	NA	17.9900738887747	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	48.0	hr	50.8684857942773	NA	NA	NA	15.1364762201028	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	72.0	hr	50.7444166925898	NA	NA	NA	10.4218378611885	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	96.0	hr	44.5409449484958	NA	NA	NA	7.8163783958914	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	168.0	hr	27.5434238732208	NA	NA	NA	4.7146425238443	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	504.0	hr	6.20348007395415	NA	NA	NA	6.32753668085145	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	528.0	hr	20.5955375190019	NA	NA	NA	9.4292767178286	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	540.0	hr	25.1861067762287	NA	NA	NA	7.8163742309613	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	552.0	hr	26.4267977931035	NA	NA	NA	5.5831304005867	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	576.0	hr	22.5806431460015	NA	NA	NA	3.846154647102	NA	NA	ng/ml	NA
Xu2022	B05	11.0	DUL05M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05M	600.0	hr	18.8585617655171	NA	NA	NA	2.9776667703596	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	504.0	hr	20.5955375190019	NA	NA	NA	4.2183577872343	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	528.0	hr	31.6377167236977	NA	NA	NA	5.2109189305942	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	540.0	hr	40.4466520980189	NA	NA	NA	7.1960287225239	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	552.0	hr	41.1910667081438	NA	NA	NA	7.5682401925164	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	576.0	hr	37.3449120610418	NA	NA	NA	8.0645207641964	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	600.0	hr	32.2580663970651	NA	NA	NA	6.3275450107116	NA	NA	ng/ml	NA
Xu2022	B075	11.0	DUL075M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075M	624.0	hr	19.1066999688921	NA	NA	NA	4.2183661170944	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	504.0	hr	36.7245707175345	NA	NA	NA	6.5756748842264	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	528.0	hr	51.8610427727072	NA	NA	NA	11.6625330429933	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	540.0	hr	65.1364783025677	NA	NA	NA	16.0049599319151	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	552.0	hr	68.7344905813646	NA	NA	NA	13.1513664281731	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	576.0	hr	64.3920595275128	NA	NA	NA	10.4218378611884	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	600.0	hr	56.5756852965515	NA	NA	NA	8.8089312093912	NA	NA	ng/ml	NA
Xu2022	B15	10.0	DUL15M	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15M	624.0	hr	34.3672452906823	NA	NA	NA	6.0794068073366	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	12.0	hr	22.8287896792366	NA	NA	NA	9.305203451211	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	24.0	hr	29.1563263600881	NA	NA	NA	13.399504631548	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	48.0	hr	28.5359850165808	NA	NA	NA	7.6923009643437	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	72.0	hr	22.4565782092441	NA	NA	NA	5.5831220707266	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL05S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL05S	96.0	hr	18.3622853587672	NA	NA	NA	5.2109189305943	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	12.0	hr	32.5062046004401	NA	NA	NA	7.4441710908289	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	24.0	hr	41.8114163815112	NA	NA	NA	7.4441669258989	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	48.0	hr	43.6724570717534	NA	NA	NA	4.8387116255318	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	72.0	hr	35.8560828407921	NA	NA	NA	5.8312602741016	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	96.0	hr	28.1637735465883	NA	NA	NA	4.7146425238443	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL075S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL075S	168.0	hr	15.2605453217902	NA	NA	NA	2.4813903636096	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	0.0	hr	0.0	NA	NA	NA	0.0	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	12.0	hr	64.8883400991928	NA	NA	NA	19.2307669881145	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	24.0	hr	78.9081902391782	NA	NA	NA	21.2158799037408	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	48.0	hr	80.148885420983	NA	NA	NA	13.6476407524579	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	72.0	hr	66.2531043826851	NA	NA	NA	9.9255572895084	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	96.0	hr	51.7369736710197	NA	NA	NA	5.4590571339692	NA	NA	ng/ml	NA
Xu2022	A	16.0	DUL15S	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL15S	168.0	hr	28.2878468132058	NA	NA	NA	3.3498699104919	NA	NA	ng/ml	NA
