study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	0.0	hr	5624.99957084659	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	0.25	hr	16874.9987125397	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	0.5	hr	22499.9982833863	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	0.75	hr	50000.0343322727	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	1.0	hr	73124.9944210056	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	1.25	hr	127499.990272522	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL01	6.0	DUL01	concentration	insulin	plasma	NR	insulin_DUL01	1.5	hr	148750.007724761	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	0.0	hr	5624.99957084659	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	0.25	hr	24374.9981403352	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	0.5	hr	33749.9974250795	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	0.75	hr	70000.0137329091	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	1.0	hr	125000.028610227	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	1.25	hr	208125.012731551	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL03	6.0	DUL03	concentration	insulin	plasma	NR	insulin_DUL03	1.5	hr	306249.995708465	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	0.0	hr	7499.99942779545	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	0.25	hr	40625.0350475284	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	0.5	hr	62500.0143051136	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	0.75	hr	117500.029182431	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	1.0	hr	225625.001859664	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	1.25	hr	423125.005865096	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	insulin	plasma	NR	insulin_DUL1	1.5	hr	543749.987125397	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	0.0	hr	3125.03790855118	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	0.25	hr	35624.9972820284	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	0.5	hr	61250.0334739659	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	0.75	hr	105625.011014937	NA	NA	NA	NA	NA	NA	µIU/ml	NA
