study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Wang2019	all	755.0	NA	species	755.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	all	250.0	NA	sex	417.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	all	250.0	NA	sex	338.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	all	755.0	NA	healthy	755.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	all	755.0	NA	disease	755.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	all	755.0	NA	medication	755.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin only; sulphonylureas only; metformin and sulfonylureas
Wang2019	GLAR	250.0	all	age	250.0	NA	NA	55.4	NA	9.8	NA	NA	NA	yr	NA
Wang2019	GLAR	250.0	all	sex	139.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	GLAR	250.0	all	sex	111.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	GLAR	250.0	all	ethnicity	195.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	GLAR	250.0	all	ethnicity	14.0	NA	korean	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	GLAR	250.0	all	ethnicity	24.0	NA	mexican	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	GLAR	250.0	all	ethnicity	17.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	russian
Wang2019	GLAR	250.0	all	bmi	250.0	NA	NA	26.7	NA	3.5	NA	NA	NA	kg/m^2	NA
Wang2019	GLAR	250.0	all	weight	250.0	NA	NA	73.9	NA	12.9	NA	NA	NA	kg	NA
Wang2019	GLAR	250.0	all	concentration	250.0	glucose	NA	9.62	NA	2.47	NA	NA	NA	mmol/l	NA
Wang2019	GLAR	250.0	all	hba1c	250.0	NA	NA	8.4	NA	1.1	NA	NA	NA	percent	NA
Wang2019	DUL075	252.0	all	age	252.0	NA	NA	54.5	NA	10.0	NA	NA	NA	yr	NA
Wang2019	DUL075	252.0	all	sex	143.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL075	252.0	all	sex	109.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL075	252.0	all	ethnicity	196.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL075	252.0	all	ethnicity	13.0	NA	korean	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL075	252.0	all	ethnicity	24.0	NA	mexican	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL075	252.0	all	ethnicity	19.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	russian
Wang2019	DUL075	252.0	all	bmi	252.0	NA	NA	27.0	NA	3.8	NA	NA	NA	kg/m^2	NA
Wang2019	DUL075	252.0	all	weight	252.0	NA	NA	74.6	NA	12.7	NA	NA	NA	kg	NA
Wang2019	DUL075	252.0	all	concentration	252.0	glucose	NA	9.59	NA	2.41	NA	NA	NA	mmol/l	NA
Wang2019	DUL075	252.0	all	hba1c	252.0	NA	NA	8.3	NA	1.1	NA	NA	NA	percent	NA
Wang2019	DUL15	253.0	all	age	253.0	NA	NA	55.0	NA	9.6	NA	NA	NA	yr	NA
Wang2019	DUL15	253.0	all	sex	135.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL15	253.0	all	sex	118.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL15	253.0	all	ethnicity	200.0	NA	chinese	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL15	253.0	all	ethnicity	13.0	NA	korean	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL15	253.0	all	ethnicity	22.0	NA	mexican	NA	NA	NA	NA	NA	NA	NA	NA
Wang2019	DUL15	253.0	all	ethnicity	18.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	russian
Wang2019	DUL15	253.0	all	bmi	253.0	NA	NA	26.6	NA	3.7	NA	NA	NA	kg/m^2	NA
Wang2019	DUL15	253.0	all	weight	253.0	NA	NA	73.6	NA	13.0	NA	NA	NA	kg	NA
Wang2019	DUL15	253.0	all	concentration	253.0	glucose	NA	9.57	NA	2.65	NA	NA	NA	mmol/l	NA
Wang2019	DUL15	253.0	all	hba1c	253.0	NA	NA	8.5	NA	1.2	NA	NA	NA	percent	NA
