study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
FDAGBCN	all	45.0	NA	species	45.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	healthy	45.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	age	45.0	NA	NA	44.9	NA	14.6	NA	19.0	71.0	yr	NA
FDAGBCN	all	45.0	NA	sex	29.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	sex	16.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	ethnicity	43.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	ethnicity	2.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	all	45.0	NA	weight	45.0	NA	NA	84.53	NA	19.83	NA	52.2	123.3	kg	NA
FDAGBCN	all	45.0	NA	bmi	45.0	NA	NA	28.73	NA	5.61	NA	19.4	44.7	kg/m^2	NA
FDAGBCN	lowBMI	25.0	all	age	25.0	NA	NA	45.8	NA	17.3	NA	19.0	71.0	yr	NA
FDAGBCN	lowBMI	25.0	all	sex	15.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	lowBMI	25.0	all	sex	10.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	lowBMI	25.0	all	ethnicity	24.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	lowBMI	25.0	all	ethnicity	1.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	lowBMI	25.0	all	weight	25.0	NA	NA	70.83	NA	12.55	NA	52.2	104.8	kg	NA
FDAGBCN	lowBMI	25.0	all	bmi	25.0	NA	NA	24.41	NA	2.02	NA	19.4	27.0	kg/m^2	NA
FDAGBCN	highBMI	20.0	all	age	20.0	NA	NA	43.8	NA	10.9	NA	22.0	67.0	yr	NA
FDAGBCN	highBMI	20.0	all	sex	14.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	highBMI	20.0	all	sex	6.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	highBMI	20.0	all	ethnicity	19.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	highBMI	20.0	all	ethnicity	1.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
FDAGBCN	highBMI	20.0	all	weight	20.0	NA	NA	101.66	NA	12.5	NA	83.4	123.3	kg	NA
FDAGBCN	highBMI	20.0	all	bmi	20.0	NA	NA	34.13	NA	3.51	NA	30.7	44.7	kg/m^2	NA
