study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	0.0	month	137.287128712871	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	12.0	month	136.336633663366	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	24.0	month	136.633663366336	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	36.0	month	135.950495049504	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	48.0	month	136.019801980198	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	plac	4952.0	PLAC	blood pressure systolic	NA	plasma	NR	bp_PLAC	60.0	month	135.960396039603	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	0.0	month	137.039603960396	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	12.0	month	133.990099009901	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	24.0	month	135.089108910891	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	36.0	month	134.653465346534	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	48.0	month	134.217821782178	NA	NA	NA	NA	NA	NA	mmHg	NA
Gerstein2019	dul15	4949.0	DUL15	blood pressure systolic	NA	plasma	NR	bp_DUL15	60.0	month	134.831683168316	NA	NA	NA	NA	NA	NA	mmHg	NA
