study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	0.0	week	163.407881231286	NA	NA	NA	44.8408840241371	2.77027906665061	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	2.0	week	141.245636901492	NA	NA	NA	32.3271922431941	1.99718060658002	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	4.0	week	135.125252711277	NA	NA	NA	34.412783671954	2.1260288753512	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	8.0	week	134.996404442506	NA	NA	NA	35.4555316501968	2.1904500605884	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	14.0	week	136.027202389267	NA	NA	NA	37.5412185512299	2.31930422765632	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	20.0	week	133.57904989284	NA	NA	NA	35.4556271224539	2.19045595888414	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	26.0	week	133.321347457002	NA	NA	NA	39.6269054522298	2.44815839472219	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	35.0	week	133.256926271765	NA	NA	NA	37.5412185512133	2.31930422765529	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	44.0	week	133.128072104698	NA	NA	NA	39.6269054522298	2.44815839472219	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	52.0	week	130.16452063489	NA	NA	NA	41.7124014087487	2.57700076519862	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	65.0	week	132.35497069548	NA	NA	NA	41.7124968809893	2.57700666349334	NA	mg/dl	NA
Giorgino2015	GLAR	262.0	GLAR	concentration	glucose	serum	NR	fpg_GLAR	78.0	week	133.321347457002	NA	NA	NA	44.8409317602652	2.77028201579845	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	0.0	week	161.346276490321	NA	NA	NA	47.8136815428299	2.89913028456961	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	2.0	week	134.738702006668	NA	NA	NA	34.0008077825005	2.06160179181724	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	4.0	week	134.352151302059	NA	NA	NA	37.1883865520303	2.25487714412236	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	8.0	week	137.573405207704	NA	NA	NA	35.0633664647441	2.12602887535118	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	14.0	week	141.11678863272	NA	NA	NA	39.3135039165015	2.38373131118925	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	20.0	week	143.50051994391	NA	NA	NA	35.0633664647445	2.1260288753512	NA	mg/dl	NA
