study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	0.0	week	8.09985567564493	NA	NA	NA	0.934281404692104	0.0577200979442392	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	14.0	week	7.47936518421485	NA	NA	NA	0.887563806099632	0.0548338750643502	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	26.0	week	7.46782108535957	NA	NA	NA	1.02771018668113	0.0634921473718899	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	35.0	week	7.47359300267649	NA	NA	NA	0.934283543091087	0.0577202300549695	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	44.0	week	7.49668120038705	NA	NA	NA	1.02770590988351	0.0634918831504505	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	52.0	week	7.54862924890366	NA	NA	NA	1.07442137007733	0.0663779739196295	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	65.0	week	7.59769120665108	NA	NA	NA	1.12113683027117	0.0692640646888094	NA	percent	NA
Giorgino2015	GLAR	262.0	GLAR	hba1c	NA	plasma	NR	hba1c_GLAR	78.0	week	7.60923530550636	NA	NA	NA	1.21456347386123	0.0750359820057307	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	0.0	week	8.11717169181713	NA	NA	NA	0.856749164314756	0.0519480485166088	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	14.0	week	7.15324670349076	NA	NA	NA	0.809154893620603	0.0490622219688701	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	26.0	week	7.23405486703485	NA	NA	NA	0.761556265274647	0.0461761311996805	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	35.0	week	7.33506487329888	NA	NA	NA	0.904347792660405	0.0548341392857799	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	44.0	week	7.42164495415989	NA	NA	NA	0.9519464210062	0.0577202300549597	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	52.0	week	7.42164495415989	NA	NA	NA	1.14233221908614	0.0692640646887996	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	65.0	week	7.48225101076259	NA	NA	NA	1.14233221908632	0.0692640646888103	NA	percent	NA
Giorgino2015	DUL075	272.0	DUL075	hba1c	NA	plasma	NR	hba1c_DUL075	78.0	week	7.5948051158819	NA	NA	NA	1.04713932004634	0.0634921473718899	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	0.0	week	8.17489178976138	NA	NA	NA	0.953692534272482	0.0577200979442392	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	14.0	week	6.93102458402132	NA	NA	NA	0.810636580445819	0.0490619577474298	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	26.0	week	6.96277052559655	NA	NA	NA	0.762954900548922	0.0461761311996796	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	35.0	week	7.02049075565151	NA	NA	NA	1.00137639699672	0.06060605660271	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	44.0	week	7.07243880416812	NA	NA	NA	0.906004305893782	0.0548338750643405	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	52.0	week	7.08975482034032	NA	NA	NA	0.953690351445156	0.0577199658335195	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	65.0	week	7.25137088320705	NA	NA	NA	1.09674412244483	0.0663779739196295	NA	percent	NA
Giorgino2015	DUL15	273.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	78.0	week	7.28023099823453	NA	NA	NA	1.14443016799623	0.0692640646888103	NA	percent	NA
