study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Teraruchi2014	all	145.0	NA	species	145.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	sex	107.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	sex	38.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	ethnicity	145.0	NA	japanese	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	healthy	145.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	disease	145.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	all	145.0	NA	medication	40.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	OAM
Teraruchi2014	all	145.0	NA	medication	105.0	NA	N	NA	NA	NA	NA	NA	NA	NA	OAM
Teraruchi2014	PLAC	37.0	all	age	37.0	NA	NA	51.7	NA	9.7	NA	NA	NA	yr	NA
Teraruchi2014	PLAC	37.0	all	sex	29.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	PLAC	37.0	all	sex	8.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	PLAC	37.0	all	weight	37.0	NA	NA	76.4	NA	15.9	NA	NA	NA	kg	NA
Teraruchi2014	PLAC	37.0	all	bmi	37.0	NA	NA	27.4	NA	4.5	NA	NA	NA	kg/m^2	NA
Teraruchi2014	PLAC	37.0	all	hba1c	37.0	NA	NA	8.0	NA	0.6	NA	NA	NA	percent	NA
Teraruchi2014	PLAC	37.0	all	concentration	37.0	glucose	NA	8.88000888000888	NA	1.8315018315018314	NA	NA	NA	mmol/l	NA
Teraruchi2014	PLAC	37.0	all	blood pressure systolic	37.0	NA	NA	127.0	NA	14.0	NA	NA	NA	mmHg	NA
Teraruchi2014	PLAC	37.0	all	blood pressure diastolic	37.0	NA	NA	81.0	NA	8.0	NA	NA	NA	mmHg	NA
Teraruchi2014	PLAC	37.0	all	heart rate	37.0	NA	NA	1.2666666666666666	NA	0.13333333333333333	NA	NA	NA	1/s	NA
Teraruchi2014	PLAC	37.0	all	medication	10.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	PLAC	37.0	all	medication	27.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL025	36.0	all	age	36.0	NA	NA	52.3	NA	8.8	NA	NA	NA	yr	NA
Teraruchi2014	DUL025	36.0	all	sex	27.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL025	36.0	all	sex	9.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL025	36.0	all	weight	36.0	NA	NA	74.0	NA	14.5	NA	NA	NA	kg	NA
Teraruchi2014	DUL025	36.0	all	bmi	36.0	NA	NA	26.8	NA	4.5	NA	NA	NA	kg/m^2	NA
Teraruchi2014	DUL025	36.0	all	hba1c	36.0	NA	NA	8.1	NA	0.7	NA	NA	NA	percent	NA
Teraruchi2014	DUL025	36.0	all	concentration	36.0	glucose	NA	8.824508824508824	NA	1.9980019980019978	NA	NA	NA	mmol/l	NA
Teraruchi2014	DUL025	36.0	all	blood pressure systolic	36.0	NA	NA	128.0	NA	13.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL025	36.0	all	blood pressure diastolic	36.0	NA	NA	79.0	NA	10.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL025	36.0	all	heart rate	36.0	NA	NA	1.2333333333333334	NA	0.1	NA	NA	NA	1/s	NA
Teraruchi2014	DUL025	36.0	all	medication	10.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL025	36.0	all	medication	26.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL05	37.0	all	age	37.0	NA	NA	52.5	NA	9.2	NA	NA	NA	yr	NA
Teraruchi2014	DUL05	37.0	all	sex	23.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL05	37.0	all	sex	14.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL05	37.0	all	weight	37.0	NA	NA	72.1	NA	12.8	NA	NA	NA	kg	NA
Teraruchi2014	DUL05	37.0	all	bmi	37.0	NA	NA	26.7	NA	3.8	NA	NA	NA	kg/m^2	NA
Teraruchi2014	DUL05	37.0	all	hba1c	37.0	NA	NA	8.0	NA	0.7	NA	NA	NA	percent	NA
Teraruchi2014	DUL05	37.0	all	concentration	37.0	glucose	NA	8.38050838050838	NA	1.6095016095016095	NA	NA	NA	mmol/l	NA
Teraruchi2014	DUL05	37.0	all	blood pressure systolic	37.0	NA	NA	128.0	NA	12.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL05	37.0	all	blood pressure diastolic	37.0	NA	NA	81.0	NA	9.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL05	37.0	all	heart rate	37.0	NA	NA	1.2166666666666666	NA	0.13333333333333333	NA	NA	NA	1/s	NA
Teraruchi2014	DUL05	37.0	all	medication	11.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL05	37.0	all	medication	26.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL075	35.0	all	age	35.0	NA	NA	52.2	NA	7.8	NA	NA	NA	yr	NA
Teraruchi2014	DUL075	35.0	all	sex	28.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL075	35.0	all	sex	7.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Teraruchi2014	DUL075	35.0	all	weight	35.0	NA	NA	75.8	NA	10.8	NA	NA	NA	kg	NA
Teraruchi2014	DUL075	35.0	all	bmi	35.0	NA	NA	27.1	NA	3.7	NA	NA	NA	kg/m^2	NA
Teraruchi2014	DUL075	35.0	all	hba1c	35.0	NA	NA	8.0	NA	0.6	NA	NA	NA	percent	NA
Teraruchi2014	DUL075	35.0	all	concentration	35.0	glucose	NA	8.713508713508713	NA	1.4430014430014428	NA	NA	NA	mmol/l	NA
Teraruchi2014	DUL075	35.0	all	blood pressure systolic	35.0	NA	NA	128.0	NA	13.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL075	35.0	all	blood pressure diastolic	35.0	NA	NA	82.0	NA	9.0	NA	NA	NA	mmHg	NA
Teraruchi2014	DUL075	35.0	all	heart rate	35.0	NA	NA	1.2333333333333334	NA	0.16666666666666666	NA	NA	NA	1/s	NA
