study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Morioka2024	all	586.0	NA	species	586.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	sex	420.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	sex	166.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	ethnicity	586.0	NA	japanese	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	healthy	586.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	disease	586.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Morioka2024	all	586.0	NA	medication	586.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	OAM
Morioka2024	DUL075	195.0	all	sex	195.0	NA	M	142.0	NA	NA	NA	NA	NA	NA	NA
Morioka2024	DUL075	195.0	all	sex	169.0	NA	F	53.0	NA	NA	NA	NA	NA	NA	NA
Morioka2024	DUL075	195.0	all	age	195.0	NA	NA	60.7	NA	10.7	NA	NA	NA	yr	NA
Morioka2024	DUL075	195.0	all	weight	195.0	NA	NA	71.1	NA	12.4	NA	NA	NA	kg	NA
Morioka2024	DUL075	195.0	all	bmi	195.0	NA	NA	26.1	NA	3.7	NA	NA	NA	kg/m^2	NA
Morioka2024	DUL075	195.0	all	hba1c	195.0	NA	NA	8.6	NA	0.6	NA	NA	NA	percent	NA
Morioka2024	DUL075	195.0	all	concentration	195.0	glucose	NA	179.6	NA	40.4	NA	NA	NA	mmol/l	NA
Morioka2024	DUL075	195.0	all	blood pressure systolic	195.0	NA	NA	129.2	NA	14.8	NA	NA	NA	mmHg	NA
Morioka2024	DUL075	195.0	all	blood pressure diastolic	195.0	NA	NA	79.5	NA	10.3	NA	NA	NA	mmHg	NA
Morioka2024	DUL075	195.0	all	heart rate	195.0	NA	NA	1.24333333333333	NA	3.7	NA	NA	NA	1/s	NA
Morioka2024	DUL075	195.0	all	gfr	195.0	NA	NA	74.58	NA	16.6	NA	NA	NA	ml/min/(1.73*m^2)	NA
Morioka2024	DUL15	391.0	all	sex	195.0	NA	M	278.0	NA	NA	NA	NA	NA	NA	NA
Morioka2024	DUL15	391.0	all	sex	169.0	NA	F	113.0	NA	NA	NA	NA	NA	NA	NA
Morioka2024	DUL15	391.0	all	age	391.0	NA	NA	60.1	NA	10.7	NA	NA	NA	yr	NA
Morioka2024	DUL15	391.0	all	weight	391.0	NA	NA	72.7	NA	13.9	NA	NA	NA	kg	NA
Morioka2024	DUL15	391.0	all	bmi	391.0	NA	NA	26.6	NA	3.9	NA	NA	NA	kg/m^2	NA
Morioka2024	DUL15	391.0	all	hba1c	391.0	NA	NA	8.6	NA	0.6	NA	NA	NA	percent	NA
Morioka2024	DUL15	391.0	all	concentration	391.0	glucose	NA	179.4	NA	34.3	NA	NA	NA	mmol/l	NA
Morioka2024	DUL15	391.0	all	blood pressure systolic	391.0	NA	NA	130.6	NA	15.6	NA	NA	NA	mmHg	NA
Morioka2024	DUL15	391.0	all	blood pressure diastolic	391.0	NA	NA	80.2	NA	10.8	NA	NA	NA	mmHg	NA
Morioka2024	DUL15	391.0	all	heart rate	391.0	NA	NA	1.235	NA	0.183333333333333	NA	NA	NA	1/s	NA
Morioka2024	DUL15	391.0	all	gfr	391.0	NA	NA	76.58	NA	17.74	NA	NA	NA	ml/min/(1.73*m^2)	NA
