study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Wysham2014	all	976.0	NA	species	976.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	all	1199.0	NA	sex	570.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	all	1199.0	NA	sex	406.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	all	1199.0	NA	healthy	976.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	all	1199.0	NA	disease	976.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	all	1199.0	NA	medication	976.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	OAM
Wysham2014	PLAC	141.0	all	sex	83.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	sex	58.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	age	141.0	NA	NA	55.0	NA	10.0	NA	NA	NA	yr	NA
Wysham2014	PLAC	141.0	all	ethnicity	20.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	ethnicity	6.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	ethnicity	10.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	ethnicity	2.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	ethnicity	103.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	PLAC	141.0	all	bmi	141.0	NA	NA	33.0	NA	6.0	NA	NA	NA	kg/m^2	NA
Wysham2014	PLAC	141.0	all	weight	141.0	NA	NA	94.0	NA	19.0	NA	NA	NA	kg	NA
Wysham2014	PLAC	141.0	all	hba1c	141.0	NA	NA	8.1	NA	1.3	NA	NA	NA	percent	NA
Wysham2014	PLAC	141.0	all	concentration	141.0	glucose	NA	9.213009213009213	NA	2.9970029970029968	NA	NA	NA	mmol/l	NA
Wysham2014	PLAC	141.0	all	blood pressure systolic	141.0	NA	NA	125.0	NA	14.0	NA	NA	NA	mmHg	NA
Wysham2014	PLAC	141.0	all	blood pressure diastolic	141.0	NA	NA	77.0	NA	11.0	NA	NA	NA	mmHg	NA
Wysham2014	EXEN	276.0	all	sex	156.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	sex	120.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	age	276.0	NA	NA	55.0	NA	10.0	NA	NA	NA	yr	NA
Wysham2014	EXEN	276.0	all	ethnicity	38.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	ethnicity	4.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	ethnicity	18.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	ethnicity	3.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	ethnicity	1.0	NA	pacific islander	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	ethnicity	211.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	EXEN	276.0	all	bmi	276.0	NA	NA	34.0	NA	5.0	NA	NA	NA	kg/m^2	NA
Wysham2014	EXEN	276.0	all	weight	276.0	NA	NA	97.0	NA	19.0	NA	NA	NA	kg	NA
Wysham2014	EXEN	276.0	all	hba1c	276.0	NA	NA	8.1	NA	1.3	NA	NA	NA	percent	NA
Wysham2014	EXEN	276.0	all	concentration	276.0	glucose	NA	9.102009102009102	NA	3.0525030525030523	NA	NA	NA	mmol/l	NA
Wysham2014	EXEN	276.0	all	blood pressure systolic	276.0	NA	NA	127.0	NA	15.0	NA	NA	NA	mmHg	NA
Wysham2014	EXEN	276.0	all	blood pressure diastolic	276.0	NA	NA	77.0	NA	10.0	NA	NA	NA	mmHg	NA
Wysham2014	DUL075	280.0	all	sex	168.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	sex	112.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	age	280.0	NA	NA	56.0	NA	9.0	NA	NA	NA	yr	NA
Wysham2014	DUL075	280.0	all	ethnicity	40.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	ethnicity	6.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	ethnicity	24.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	ethnicity	3.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	ethnicity	1.0	NA	pacific islander	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	ethnicity	205.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL075	280.0	all	bmi	280.0	NA	NA	33.0	NA	6.0	NA	NA	NA	kg/m^2	NA
Wysham2014	DUL075	280.0	all	weight	280.0	NA	NA	96.0	NA	21.0	NA	NA	NA	kg	NA
Wysham2014	DUL075	280.0	all	hba1c	280.0	NA	NA	8.1	NA	1.2	NA	NA	NA	percent	NA
Wysham2014	DUL075	280.0	all	concentration	280.0	glucose	NA	8.824508824508824	NA	2.775002775002775	NA	NA	NA	mmol/l	NA
Wysham2014	DUL075	280.0	all	blood pressure systolic	280.0	NA	NA	127.0	NA	15.0	NA	NA	NA	mmHg	NA
Wysham2014	DUL075	280.0	all	blood pressure diastolic	280.0	NA	NA	77.0	NA	10.0	NA	NA	NA	mmHg	NA
Wysham2014	DUL15	279.0	all	sex	163.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	sex	116.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	age	279.0	NA	NA	56.0	NA	10.0	NA	NA	NA	yr	NA
Wysham2014	DUL15	279.0	all	ethnicity	40.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	ethnicity	6.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	ethnicity	24.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	ethnicity	3.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	ethnicity	1.0	NA	pacific islander	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	ethnicity	205.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Wysham2014	DUL15	279.0	all	bmi	279.0	NA	NA	33.0	NA	5.0	NA	NA	NA	kg/m^2	NA
Wysham2014	DUL15	279.0	all	weight	279.0	NA	NA	96.0	NA	20.0	NA	NA	NA	kg	NA
Wysham2014	DUL15	279.0	all	hba1c	279.0	NA	NA	8.1	NA	1.3	NA	NA	NA	percent	NA
Wysham2014	DUL15	279.0	all	concentration	279.0	glucose	NA	8.991008991008991	NA	1.4430014430014428	NA	NA	NA	mmol/l	NA
Wysham2014	DUL15	279.0	all	blood pressure systolic	279.0	NA	NA	127.0	NA	15.0	NA	NA	NA	mmHg	NA
Wysham2014	DUL15	279.0	all	blood pressure diastolic	279.0	NA	NA	81.0	NA	9.0	NA	NA	NA	mmHg	NA
