study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Nauck2014	all	1098.0	NA	species	1098.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	all	1098.0	NA	sex	521.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	all	1098.0	NA	sex	577.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	all	1098.0	NA	healthy	1098.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	all	1098.0	NA	disease	1098.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	sex	90.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	sex	87.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	age	177.0	NA	NA	55.0	NA	9.0	NA	NA	NA	yr	NA
Nauck2014	PLAC	177.0	all	ethnicity	9.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	ethnicity	91.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	ethnicity	28.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	ethnicity	38.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	ethnicity	11.0	NA	west asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	PLAC	177.0	all	bmi	177.0	NA	NA	31.0	NA	4.0	NA	NA	NA	kg/m^2	NA
Nauck2014	PLAC	177.0	all	weight	177.0	NA	NA	87.0	NA	17.0	NA	NA	NA	kg	NA
Nauck2014	PLAC	177.0	all	hba1c	177.0	NA	NA	8.1	NA	1.1	NA	NA	NA	percent	NA
Nauck2014	PLAC	177.0	all	medication	177.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Nauck2014	PLAC	177.0	all	blood pressure systolic	177.0	NA	NA	128.0	NA	13.0	NA	NA	NA	mmHg	NA
Nauck2014	PLAC	177.0	all	blood pressure diastolic	177.0	NA	NA	78.0	NA	8.0	NA	NA	NA	mmHg	NA
Nauck2014	SITA	315.0	all	sex	151.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	sex	164.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	age	315.0	NA	NA	54.0	NA	10.0	NA	NA	NA	yr	NA
Nauck2014	SITA	315.0	all	ethnicity	1.0	NA	aboriginal	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	7.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	158.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	52.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	67.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	1.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	ethnicity	28.0	NA	west asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	SITA	315.0	all	bmi	315.0	NA	NA	31.0	NA	4.0	NA	NA	NA	kg/m^2	NA
Nauck2014	SITA	315.0	all	weight	315.0	NA	NA	86.0	NA	17.0	NA	NA	NA	kg	NA
Nauck2014	SITA	315.0	all	hba1c	315.0	NA	NA	8.1	NA	1.1	NA	NA	NA	percent	NA
Nauck2014	SITA	315.0	all	medication	315.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Nauck2014	SITA	315.0	all	blood pressure systolic	315.0	NA	NA	127.0	NA	13.0	NA	NA	NA	mmHg	NA
Nauck2014	SITA	315.0	all	blood pressure diastolic	315.0	NA	NA	77.0	NA	9.0	NA	NA	NA	mmHg	NA
Nauck2014	DUL075	302.0	all	sex	134.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	sex	168.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	age	302.0	NA	NA	54.0	NA	10.0	NA	NA	NA	yr	NA
Nauck2014	DUL075	302.0	all	ethnicity	12.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	ethnicity	162.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	ethnicity	47.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	ethnicity	51.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	ethnicity	30.0	NA	west asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL075	302.0	all	bmi	302.0	NA	NA	31.0	NA	4.0	NA	NA	NA	kg/m^2	NA
Nauck2014	DUL075	302.0	all	weight	302.0	NA	NA	86.0	NA	18.0	NA	NA	NA	kg	NA
Nauck2014	DUL075	302.0	all	hba1c	302.0	NA	NA	8.2	NA	1.1	NA	NA	NA	percent	NA
Nauck2014	DUL075	302.0	all	medication	302.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Nauck2014	DUL075	302.0	all	blood pressure systolic	302.0	NA	NA	128.0	NA	14.0	NA	NA	NA	mmHg	NA
Nauck2014	DUL075	302.0	all	blood pressure diastolic	302.0	NA	NA	78.0	NA	9.0	NA	NA	NA	mmHg	NA
Nauck2014	DUL15	304.0	all	sex	146.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	sex	158.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	age	304.0	NA	NA	54.0	NA	10.0	NA	NA	NA	yr	NA
Nauck2014	DUL15	304.0	all	ethnicity	16.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	ethnicity	157.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	ethnicity	50.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	ethnicity	54.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	ethnicity	27.0	NA	west asian	NA	NA	NA	NA	NA	NA	NA	NA
Nauck2014	DUL15	304.0	all	bmi	304.0	NA	NA	31.0	NA	5.0	NA	NA	NA	kg/m^2	NA
Nauck2014	DUL15	304.0	all	weight	304.0	NA	NA	87.0	NA	17.0	NA	NA	NA	kg	NA
Nauck2014	DUL15	304.0	all	hba1c	304.0	NA	NA	8.1	NA	1.1	NA	NA	NA	percent	NA
Nauck2014	DUL15	304.0	all	medication	304.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Nauck2014	DUL15	304.0	all	blood pressure systolic	304.0	NA	NA	129.0	NA	13.0	NA	NA	NA	mmHg	NA
Nauck2014	DUL15	304.0	all	blood pressure diastolic	304.0	NA	NA	78.0	NA	8.0	NA	NA	NA	mmHg	NA
