study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Dungan2016	all	299.0	NA	species	299.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	sex	132.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	sex	167.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	ethnicity	26.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	ethnicity	5.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	ethnicity	11.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	ethnicity	249.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	ethnicity	8.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	healthy	299.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	disease	299.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	all	299.0	NA	age	299.0	NA	NA	57.8	NA	9.7	NA	NA	NA	yr	NA
Dungan2016	all	299.0	NA	weight	299.0	NA	NA	85.5	NA	16.9	NA	NA	NA	kg	NA
Dungan2016	all	299.0	NA	bmi	299.0	NA	NA	31.2	NA	5.3	NA	NA	NA	kg/m^2	NA
Dungan2016	all	299.0	NA	hba1c	299.0	NA	NA	8.4	NA	0.7	NA	NA	NA	percent	NA
Dungan2016	all	299.0	NA	concentration	299.0	glucose	NA	177.1	NA	51.4	NA	NA	NA	mg/dl	fasting plasma glucose
Dungan2016	all	299.0	NA	medication	299.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	Glimepiride: dose(mg/day) = 4.8(1.6)
Dungan2016	PLAC	60.0	all	sex	28.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	sex	32.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	ethnicity	5.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	ethnicity	2.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	ethnicity	4.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	ethnicity	47.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	ethnicity	2.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	PLAC	60.0	all	age	60.0	NA	NA	58.2	NA	7.4	NA	NA	NA	yr	NA
Dungan2016	PLAC	60.0	all	weight	60.0	NA	NA	89.5	NA	18.6	NA	NA	NA	kg	NA
Dungan2016	PLAC	60.0	all	bmi	60.0	NA	NA	32.4	NA	5.9	NA	NA	NA	kg/m^2	NA
Dungan2016	PLAC	60.0	all	hba1c	60.0	NA	NA	8.4	NA	0.7	NA	NA	NA	percent	NA
Dungan2016	PLAC	60.0	all	concentration	60.0	glucose	NA	175.1	NA	44.9	NA	NA	NA	mg/dl	fasting plasma glucose
Dungan2016	DUL15	239.0	all	sex	104.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	sex	135.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	ethnicity	21.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	ethnicity	3.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	ethnicity	7.0	NA	african american	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	ethnicity	202.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	ethnicity	6.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Dungan2016	DUL15	239.0	all	age	239.0	NA	NA	57.7	NA	10.2	NA	NA	NA	yr	NA
Dungan2016	DUL15	239.0	all	weight	239.0	NA	NA	84.5	NA	16.4	NA	NA	NA	kg	NA
Dungan2016	DUL15	239.0	all	bmi	239.0	NA	NA	30.9	NA	5.2	NA	NA	NA	kg/m^2	NA
Dungan2016	DUL15	239.0	all	hba1c	239.0	NA	NA	8.4	NA	0.7	NA	NA	NA	percent	NA
Dungan2016	DUL15	239.0	all	concentration	239.0	glucose	NA	177.6	NA	52.9	NA	NA	NA	mg/dl	fasting plasma glucose
